Wavelength(nm),Flux
6449.249779589252,732943.437733835
6447.719214148806,726091.0703098741
6446.187074696305,727615.7623812672
6444.65336123175,728271.8775484986
6443.11807375514,728980.1963002061
6441.581212266477,726157.8110473733
6440.04277676576,728411.0832446748
6438.5027672529895,720993.2360376829
6436.9611837281645,730931.5893123207
6435.418026191286,722298.4405684123
6433.8732946423515,726184.9039533049
6432.326989081366,726832.6609024142
6430.779109508325,724982.9470826519
6429.229655923229,724014.2598871426
6427.678628326081,727513.5890872821
6426.126026716878,721105.2858069994
6424.571851095621,726878.3743188748
6423.016101462309,728950.2415428807
6421.458777816944,732913.7652904628
6419.899880159525,733253.3998141142
6418.339408490052,734359.6485820696
6416.777362808526,727816.2097613835
6415.213743114944,732057.5256848192
6413.648549409309,728688.9924834985
6412.081781691621,725549.2905498763
6410.513439961878,726283.7673682269
6408.943524220081,732911.1374830382
6407.37203446623,733270.3237879672
6405.798970700325,736022.1490000754
6404.224332922366,741508.3446405884
6402.648121132353,739878.8676335544
6401.070335330285,740325.0340766436
6399.490975516164,735075.1547954999
6397.910041689989,744081.655564661
6396.327533851761,746112.8610479014
6394.743452001478,744326.0205801931
6393.15779613914,747938.1396414961
6391.57056626475,746076.6295024011
6389.981762378306,748937.6565754403
6388.391384479805,748632.3692792275
6386.7994325692525,746434.0347951463
6385.205906646646,750734.0789216184
6383.610806711984,758847.6790966562
6382.014132765269,756821.2775450277
6380.4158848065,760971.5760251638
6378.816062835677,758501.566480978
6377.214666852801,763681.537496027
6375.61169685787,762566.9802617659
6374.007152850885,764063.6198248658
6372.401034831846,762441.826435063
6370.793342800753,761466.2346331376
6369.184076757606,764269.0440174897
6367.573236702405,770252.3563062156
6365.960822635149,767801.3908504867
6364.346834555841,787106.9563967371
6362.731272464477,808945.1526890651
6361.11413636106,789665.4241288234
6359.495426245589,776414.5937052014
6357.875142118065,776145.1525430345
6356.253283978485,774448.9420525389
6354.629851826853,774986.2917841251
6353.004845663167,775737.2324493589
6351.378265487425,779859.8464205425
6349.750111299631,777549.1467226368
6348.120383099781,781734.3852913016
6346.489080887878,792097.4991228052
6344.856204663921,791220.4720782423
6343.22175442791,783057.3617608019
6341.585730179845,788987.2164573921
6339.948131919726,789315.8191415849
6338.308959647553,794016.8601092017
6336.668213363326,799526.2307583103
6335.025893067045,800198.7042123998
6333.381998758709,793624.5905379013
6331.736530438321,799079.246536081
6330.0894881058775,804668.1347739963
6328.440871761381,805280.7320873019
6326.790681404829,801989.349201132
6325.1389170362245,804277.3434400399
6323.485578655565,805476.6578571652
6321.830666262853,799312.207003413
6320.174179858086,806248.470847392
6318.516119441265,810280.8912476125
6316.85648501239,810728.7542054999
6315.195276571461,806822.9883418494
6313.532494118477,811097.8215014334
6311.8681376534405,808312.5503007115
6310.2022071763495,810162.3353033646
6308.534702687204,808661.1527371057
6306.865624186006,809870.722770125
6305.194971672752,808424.1912720879
6303.522745147446,810034.4868081196
6301.848944610085,807724.706356229
6300.17357006067,812440.3121020468
6298.4966214992,808648.4847480232
6296.818098925678,813517.2753121534
6295.138002340101,811702.1596834545
6293.456331742469,809208.7510219454
6291.773087132784,808751.5444810785
6290.0882685110455,809559.4972215045
6288.401875877253,817033.5091357782
6286.713909231406,806074.2828582306
6285.024368573505,813114.1346406161
6283.333253903549,803612.6204336678
6281.64056522154,810791.1629723236
6279.946302527478,807839.1585156332
6278.250465821361,807114.1462982418
6276.55305510319,802872.4919336254
6274.854070372964,808889.5760025522
6273.153511630686,803344.9690777956
6271.4513788763525,802818.2767195088
6269.747672109966,802096.6098984877
6268.042391331524,804284.7842596297
6266.33553654103,800967.6354666377
6264.627107738481,804341.5964417678
6262.917104923878,803992.1492768135
6261.205528097221,798238.480234017
6259.492377258509,801034.3740727112
6257.777652407744,808180.1693850294
6256.061353544926,798536.2118852537
6254.343480670053,801266.3377825193
6252.624033783126,807644.5995681144
6250.903012884144,797005.5259140313
6249.180417973109,800875.3206017266
6247.45624905002,804855.2565518643
6245.730506114878,798659.8604511516
6244.003189167681,802737.860841231
6242.274298208429,807753.8404872706
6240.543833237125,802735.8732829124
6238.811794253766,802065.1210062625
6237.078181258353,809184.6248790907
6235.342994250885,806776.5709220989
6233.606233231364,803989.6930179133
6231.86789819979,808563.0176308666
6230.127989156161,806518.1692568171
6228.386506100478,809190.1169834275
6226.643449032741,802055.3214397815
6224.89881795295,808038.3883828147
6223.152612861105,815413.1191618358
6221.404833757206,811747.9572543757
6219.655480641253,817768.6871870916
6217.904553513245,814421.0058061113
6216.152052373185,810124.1533303672
6214.39797722107,814853.2723028049
6212.642328056901,821558.022974294
6210.885104880677,814059.2686358113
6209.126307692401,814401.9353106547
6207.3659364920695,819783.907677747
6205.603991279684,819469.7859691078
6203.840472055245,817494.4329528793
6202.075378818752,823432.9947909737
6200.308711570206,818174.4712386838
6198.540470309605,821602.9934082966
6196.770655036949,822896.675008149
6194.999265752241,823329.916297458
6193.226302455478,825031.2568110311
6191.451765146661,824159.9525462526
6189.67565382579,831202.9217097276
6187.897968492865,831575.285527972
6186.118709147886,825397.4895046619
6184.337875790853,823038.8214254038
6182.555468421766,829908.4461745019
6180.771487040624,834607.5116928334
6178.9859316474285,834541.8741488493
6177.19880224218,829684.4295236653
6175.410098824877,831722.0718985922
6173.61982139552,834759.9188487249
6171.827969954109,831993.6573326174
6170.034544500645,835407.6623602661
6168.239545035126,837385.0538198807
6166.442971557552,830929.2101458573
6164.644824067926,832296.3000463522
6162.845102566244,836176.716069781
6161.043807052509,830530.461691417
6159.240937526721,837922.730208337
6157.436493988877,842145.1042296202
6155.630476438981,841465.8699195021
6153.82288487703,838384.8794523511
6152.013719303024,837488.0220494847
6150.202979716965,835897.1001995094
6148.390666118853,836251.3827960246
6146.5767785086855,835423.3863419443
6144.761316886465,839328.6388381541
6142.94428125219,842451.2896095614
6141.125671605861,843304.3062353695
6139.305487947478,843285.6597857316
6137.483730277041,848113.9563831077
6135.66039859455,842299.7387167761
6133.835492900004,854434.7527917124
6132.009013193406,847680.9122699868
6130.180959474752,847849.4088605394
6128.351331744047,843352.2347426414
6126.520130001285,853561.7536532533
6124.687354246469,852247.7396750499
6122.853004479601,856154.7754835838
6121.017080700677,889949.7392213619
6119.179582909701,896098.8056778873
6117.3405111066695,872070.6241680166
6115.499865291584,863523.9412744894
6113.6576454644455,859603.5806871001
6111.813851625253,867412.7507428202
6109.968483774006,863531.1118164065
6108.121541910705,867831.5851453627
6106.273026035349,869830.4451548784
6104.42293614794,874418.4919609906
6102.571272248477,873575.0553080016
6100.718034336961,881844.0807165866
6098.863222413389,886922.6697003354
6097.006836477764,881601.7297194299
6095.1488765300855,878835.3755197716
6093.289342570352,887214.4735790275
6091.428234598566,889156.9593098867
6089.565552614724,889203.5099305712
6087.7012966188295,884308.1931841094
6085.835466610881,888334.6565305095
6083.968062590879,899956.3335599751
6082.09908455882,898058.3230861321
6080.2285325147095,895597.1527061347
6078.356406458544,905396.7904928972
6076.482706390326,895970.1219826367
6074.607432310053,900268.3845748923
6072.730584217726,903863.515286768
6070.852162113344,904680.9573477
6068.972165996909,910980.9583340032
6067.09059586842,908647.5453693661
6065.207451727878,916246.0211891192
6063.32273357528,904780.4459348817
6061.436441410629,908824.9392788386
6059.548575233925,903187.5322409918
6057.659135045165,906917.0301864527
6055.768120844354,910512.6287534479
6053.875532631486,931829.7483634185
6051.981370406564,907321.276929517
6050.085634169589,916944.5487905369
6048.18832392056,917143.3194809944
6046.2894396594775,920675.3249385535
6044.388981386341,923279.5886118478
6042.48694910115,912533.5790629707
6040.583342803904,923280.3282248236
6038.678162494605,922224.2589745849
6036.771408173252,918956.3338037584
6034.863079839846,920404.164741608
6032.953177494384,918198.6632904337
6031.04170113687,924479.0807127358
6029.128650767301,923825.2264948142
6027.214026385678,920550.336411152
6025.297827992001,923847.6640008609
6023.380055586269,925681.8057779294
6021.460709168484,925389.7722892137
6019.539788738645,919901.0067024735
6017.617294296752,927942.9892631775
6015.693225842806,929411.1625347097
6013.767583376804,928122.1504443873
6011.8403668987485,930558.6105413082
6009.911576408641,924581.7035254576
6007.981211906477,928755.5663914232
6006.04927339226,931011.134220418
6004.11576086599,923631.4118824967
6002.180674327665,931464.1437004695
6000.244013777286,927517.6491692804
5998.305779214853,927580.4044074232
5996.365970640365,929745.3893508808
5994.424588053824,929217.0114870567
5992.48163145523,923000.1900267894
5990.537100844581,938478.5189136075
5988.5909962218775,930516.6372808577
5986.643317587121,930264.0113216906
5984.6940649403095,924879.5622879217
5982.743238281444,931385.2974531251
5980.790837610526,931983.1177637136
5978.836862927553,937983.4479306032
5976.881314232525,942790.3131864866
5974.924191525444,935696.3497513444
5972.96549480631,926945.1306009723
5971.005224075121,935379.932154094
5969.043379331877,938211.1550476407
5967.079960576581,939583.3559142273
5965.11496780923,937044.7143836089
5963.1484010298245,946308.8670948679
5961.180260238366,944069.009156634
5959.210545434853,939420.2901278959
5957.239256619285,944078.097403931
5955.266393791664,948466.9392947882
5953.29195695199,950402.7008229776
5951.3159461002615,941175.3179694453
5949.338361236478,964286.8355642846
5947.359202360641,946315.6582862647
5945.378469472749,949678.35424266
5943.396162572804,951435.5727727322
5941.412281660806,952237.3430584728
5939.4268267367515,950594.6779035071
5937.4397978006455,956253.6973428016
5935.451194852485,953862.833117414
5933.461017892269,956012.0801544635
5931.46926692,954672.991955198
5929.475941935677,952659.4346949728
5927.4810429393,967009.0514656692
5925.484569930869,957182.4903177272
5923.486522910385,966982.6371255175
5921.486901877846,967345.4791801058
5919.485706833253,963152.4706113137
5917.4829377766055,966493.0525407859
5915.478594707905,959872.2738025599
5913.472677627149,965434.8132426459
5911.46518653434,959605.0394611774
5909.456121429477,967672.5341684504
5907.445482312561,964694.6195589285
5905.43326918359,965489.177899495
5903.419482042565,965313.2378252479
5901.404120889485,964359.6657763903
5899.387185724352,961253.0842702641
5897.368676547165,959998.5629884009
5895.348593357925,965855.0868227351
5893.326936156629,957851.468165442
5891.3037049432805,960247.3009223336
5889.278899717878,957827.2810942017
5887.252520480421,961994.5061643143
5885.224567230909,956539.4968139987
5883.195039969345,955873.318454974
5881.163938695725,956409.8050463455
5879.131263410052,964351.8348908647
5877.097014112325,955058.9481258361
5875.061190802545,955781.8738729949
5873.02379348071,969996.589099997
5870.984822146821,965863.4113595424
5868.944276800878,961024.9481442281
5866.902157442881,969831.5539772379
5864.8584640728295,971410.9682018127
5862.813196690724,964021.9680036608
5860.766355296565,972750.5564608147
5858.717939890353,966080.6827256312
5856.667950472085,962812.392512101
5854.616387041765,973782.3626398972
5852.56324959939,966885.1614857889
5850.508538144961,976515.4713798737
5848.452252678478,974382.9025631421
5846.39439319994,985547.3972428046
5844.33495970935,972487.0439959563
5842.273952206704,985392.4314682075
5840.211370692005,981018.5606746264
5838.147215165252,972582.8325615712
5836.081485626446,982962.3480160739
5834.014182075585,991548.8414153698
5831.94530451267,993715.4225288975
5829.874852937701,981186.2868385507
5827.802827350677,987750.2358333082
5825.729227751601,995687.9000129377
5823.65405414047,992873.0398217587
5821.577306517284,992406.1493910655
5819.498984882045,1001407.8425354271
5817.419089234752,1002355.5723503046
5815.337619575406,1001641.5914696971
5813.254575904004,994554.4481625299
5811.169958220549,1008925.2133584501
5809.083766525041,1009825.8169514257
5806.996000817478,1013074.908414297
5804.906661097861,1009057.3203237423
5802.8157473661895,1011143.6373495406
5800.723259622465,1020429.8603003429
5798.629197866686,1027460.3524418188
5796.533562098853,1027799.1959331357
5794.436352318966,1024623.9471644794
5792.337568527024,1030664.8426320167
5790.237210723029,1031736.9775064139
5788.135278906981,1035205.3171157562
5786.031773078877,1038045.1811871288
5783.92669323872,1046800.6285657653
5781.820039386509,1049318.087775165
5779.711811522245,1062081.166652434
5777.602009645926,1054226.5639270155
5775.490633757552,1062935.8688709002
5773.377683857126,1065170.3146073415
5771.263159944644,1070694.5253434165
5769.147062020109,1067242.732164624
5767.02939008352,1073284.5657412258
5764.910144134878,1103863.2980199074
5762.78932417418,1083934.2346077382
5760.666930201429,1093107.3943521332
5758.542962216625,1096334.6965885924
5756.4174202197655,1099652.305612282
5754.290304210852,1093827.5403963302
5752.161614189886,1101384.9998640036
5750.031350156864,1107207.2611895045
5747.89951211179,1105578.12573247
5745.76610005466,1113191.733050303
5743.631113985477,1113844.538975595
5741.494553904241,1126126.6553584423
5739.356419810949,1117092.3214364504
5737.216711705605,1124960.94753383
5735.075429588206,1123517.6176757845
5732.932573458753,1128602.917815002
5730.788143317246,1129900.6033158673
5728.642139163685,1139856.0756701739
5726.49456099807,1124934.3974304432
5724.345408820401,1144045.4915264074
5722.194682630678,1138371.2876242383
5720.042382428901,1133571.5395796364
5717.88850821507,1130950.66799501
5715.733059989185,1141433.3566010452
5713.576037751246,1128550.117137578
5711.417441501251,1132486.9843602432
5709.257271239207,1119216.7533838076
5707.095526965105,1133405.9348912456
5704.932208678951,1126118.5522529779
5702.767316380739,1113730.1970870097
5700.6008500704775,1115588.5237844435
5698.432809748161,1105853.3860771875
5696.26319541379,1092719.4010243432
5694.092007067364,1087850.081594822
5691.919244708885,1079645.650976049
5689.744908338353,1076570.550612825
5687.568997955766,1049959.1641281503
5685.391513561124,1049529.1314312702
5683.212455154429,1028685.0628730843
5681.03182273568,1029047.1708891165
5678.849616304877,1025429.791892838
5676.665835862021,1015496.4411451992
5674.480481407109,1000605.057034993
5672.293552940144,1008152.3978662933
5670.105050461126,1002683.3925395036
5667.914973970052,999603.6293514469
5665.723323466926,987816.465181522
5663.5300989517455,1001220.0636238446
5661.335300424509,999425.56204201
5659.13892788522,1020377.6597466408
5656.940981333878,993290.0102617186
5654.74146077048,1006018.6707362791
5652.5403661950295,1001120.2773449159
5650.337697607524,1011884.9488122012
5648.1334550079655,1017572.3252230593
5645.927638396352,1013692.1925431475
5643.720247772686,1012740.1272420257
5641.511283136965,1020858.469133886
5639.300744489189,1016520.9512208052
5637.088631829361,1024144.2604489588
5634.874945157478,1026544.2037303749
5632.659684473541,1026367.3045197788
5630.44284977755,1031288.4555989618
5628.224441069504,1029645.2067743846
5626.0044583494055,1026322.3139584062
5623.782901617253,1032626.9372343296
5621.559770873046,1028298.1146660997
5619.335066116784,1035171.6349913642
5617.1087873484685,1045677.8701195181
5614.880934568101,1037236.860759416
5612.651507775678,1034645.9172618279
5610.420506971201,1048625.6743405936
5608.187932154669,1048259.9890005706
5605.953783326084,1051002.4731598683
5603.718060485446,1052327.91297243
5601.480763632753,1053993.8274480945
5599.2418927680055,1066881.1435314852
5597.001447891204,1078086.8669262547
5594.759429002349,1072248.1720821243
5592.51583610144,1071802.540050444
5590.270669188477,1078834.3396060183
5588.02392826346,1094621.1559024453
5585.77561332639,1090168.029682171
5583.525724377265,1102770.9259757537
5581.274261416085,1096665.566767451
5579.021224442853,1097380.0410267445
5576.766613457565,1123031.868686564
5574.510428460224,1111746.151534194
5572.252669450831,1119326.0695692606
5569.99333642938,1122610.8384299278
5567.732429395878,1137851.8418747424
5565.46994835032,1150937.7764710907
5563.20589329271,1140927.2091146808
5560.940264223045,1157311.9690823592
5558.673061141326,1150932.3449770065
5556.404284047552,1161947.524327997
5554.133932941726,1162743.7118602055
5551.862007823845,1175913.806835455
5549.58850869391,1172286.6197414456
5547.3134355519205,1178611.6827170346
5545.036788397878,1184148.7624663226
5542.758567231781,1184596.2078184907
5540.47877205363,1193653.4722502555
5538.197402863425,1194495.0761135349
5535.914459661166,1201133.9493486602
5533.6299424468525,1210328.3679712724
5531.343851220486,1219471.430519622
5529.056185982065,1210591.8373418294
5526.76694673159,1215353.3657970873
5524.476133469059,1220798.360186265
5522.183746194478,1224634.3478346579
5519.889784907841,1231301.4037815088
5517.59424960915,1244878.8109519205
5515.297140298404,1238912.7471422167
5512.998456975605,1239248.4665210517
5510.698199640752,1247512.9814181041
5508.3963682938465,1246274.6081475434
5506.092962934885,1244063.7490174626
5503.787983563869,1256203.0431531675
5501.4814301808,1252247.964595243
5499.173302785677,1252601.5347708128
5496.863601378501,1259439.8140787056
5494.55232595927,1263540.3989069636
5492.239476527984,1269913.3334876841
5489.925053084645,1257785.8565980194
5487.609055629252,1259982.21147675
5485.291484161806,1277037.0773815739
5482.972338682304,1270478.9290404904
5480.651619190749,1269203.7356273225
5478.32932568714,1270061.654758979
5476.005458171478,1267053.872680121
5473.680016643761,1280593.5846572586
5471.35300110399,1281366.7676913089
5469.024411552165,1284762.80743141
5466.6942479882855,1281103.6679762208
5464.362510412353,1286832.8089831774
5462.029198824364,1275210.4584482834
5459.694313224324,1291894.2300130117
5457.3578536122295,1293732.8818824624
5455.019819988081,1286910.9082219095
5452.680212351877,1289890.4189967301
5450.339030703621,1289708.189627459
5447.99627504331,1298430.970023655
5445.651945370944,1293856.690228697
5443.3060416865255,1294832.4626246523
5440.958563990053,1293218.7074312856
5438.609512281525,1289439.2199414568
5436.258886560943,1302349.4910686533
5433.90668682831,1294195.5143356186
5431.55291308362,1290099.6137772966
5429.197565326877,1297949.0209901875
5426.840643558081,1304098.9630186146
5424.482147777229,1304399.5629063665
5422.122077984324,1304609.2257237588
5419.760434179366,1309258.0376942893
5417.397216362352,1296890.497956714
5415.032424533285,1302025.1890539723
5412.666058692164,1299981.5736329022
5410.2981188389895,1300777.6352019017
5407.92860497376,1301840.4835911863
5405.557517096478,1294541.093647313
5403.184855207141,1297236.634957943
5400.810619305749,1309851.4431333079
5398.434809392305,1303118.6499324492
5396.0574254668045,1304964.8721796079
5393.678467529253,1306313.2046029351
5391.297935579646,1315570.652823512
5388.915829617985,1306188.3118955905
5386.532149644269,1303167.0313732151
5384.1468956585,1300293.7244629154
5381.760067660677,1312076.8856951513
5379.3716656508,1307531.8412393348
5376.98168962887,1311858.6400179877
5374.590139594885,1314666.0048603374
5372.197015548846,1310620.0363522687
5369.802317490752,1310046.2342816265
5367.4060454206065,1320475.644287662
5365.008199338405,1316083.0669761826
5362.60877924415,1313559.1685652367
5360.207785137841,1331616.7078629679
5357.805217019478,1314426.7612366467
5355.4010748890605,1327146.7021861556
5352.99535874659,1319421.2782944457
5350.588068592065,1327513.4186794036
5348.179204425485,1327571.3560217316
5345.7687662468525,1324522.876447915
5343.356754056165,1332060.7647882826
5340.943167853425,1325587.8023596087
5338.52800763863,1331851.4577954633
5336.1112734117805,1331443.5078668126
5333.692965172878,1326601.260081942
5331.273082921921,1333798.5229915676
5328.85162665891,1342012.0532799414
5326.428596383845,1339217.7352673218
5324.0039920967265,1341003.3841822834
5321.577813797553,1353408.9377433327
5319.150061486326,1340298.5819257707
5316.720735163045,1341292.9425331182
5314.2898348277095,1339815.316718086
5311.8573604803205,1357183.9732508906
5309.423312120877,1341979.540237723
5306.987689749381,1350957.370612797
5304.550493365829,1344892.2551312177
5302.111722970225,1346780.0059634065
5299.671378562566,1336241.6834519086
5297.229460142853,1369756.1179298407
5294.785967711085,1338230.3344874182
5292.3409012672655,1341962.5788656252
5289.894260811389,1352428.4386483827
5287.446046343461,1334558.3533491553
5284.996257863478,1335068.111964048
5282.54489537144,1341937.0301050467
5280.091958867349,1348516.273669564
5277.6374483512045,1347772.743032981
5275.181363823005,1351077.7875466472
5272.723705282752,1347350.2179578242
5270.264472730446,1345737.0595944168
5267.803666166084,1354728.990307026
5265.3412855896695,1369456.3072639862
5262.877331001201,1341304.550781863
5260.4118024006775,1343671.1275118412
5257.9446997881005,1339925.0091789826
5255.47602316347,1343822.128889497
5253.005772526783,1335835.8021145866
5250.533947878045,1331413.9264785857
5248.060549217253,1334433.0930908266
5245.585576544405,1337324.3005355664
5243.1090298595045,1322077.5271290997
5240.63090916255,1322763.335357468
5238.151214453541,1315559.532244378
5235.669945732478,1318046.801585016
5233.18710299936,1317286.636451418
5230.70268625419,1324032.1783405752
5228.216695496964,1309415.766828189
5225.729130727686,1310555.7771389054
5223.239991946353,1320167.2889971517
5220.749279152966,1319027.4155978917
5218.256992347525,1301606.10033445
5215.76313153003,1311058.4765100176
5213.267696700481,1305962.0936428607
5210.770687858877,1315833.9227606235
5208.2721050052205,1326156.810148178
5205.77194813951,1330553.3645289592
5203.270217261745,1341973.6943571323
5200.766912371925,1352978.8718885677
5198.262033470052,1353356.9778610687
5195.755580556125,1345784.9807989122
5193.2475536301445,1355117.1595647284
5190.73795269211,1366317.6151260138
5188.226777742021,1383109.4546752246
5185.7140287798775,1383501.5086791408
5183.19970580568,1370503.5429330973
5180.683808819429,1387906.0075137562
5178.166337821125,1418265.5407797133
5175.647292810765,1383808.8187641136
5173.1266737883525,1392477.3573582196
5170.604480753886,1404862.9861432493
5168.080713707364,1412347.2999594326
5165.555372648791,1412590.8193545237
5163.028457578161,1411640.22617576
5160.499968495476,1422342.6041986707
5157.96990540074,1438677.8603767592
5155.43826829395,1446288.7813603887
5152.905057175104,1476745.991794235
5150.370272044205,1468462.576868445
5147.833912901253,1466276.9835485888
5145.295979746246,1460770.525179141
5142.756472579184,1467627.6134187344
5140.215391400069,1485156.5376189523
5137.6727362089005,1473299.4021347805
5135.128507005678,1477656.9907346354
5132.582703790401,1487762.0476036407
5130.03532656307,1497395.850453574
5127.486375323684,1500837.8175601582
5124.935850072246,1504117.2165062514
5122.383750808753,1510222.1462955892
5119.830077533206,1507484.779526817
5117.274830245604,1526831.3239182313
5114.718008945949,1507475.581524558
5112.1596136342405,1541524.6143739684
5109.599644310478,1541642.6632269034
5107.038100974661,1543863.2060278973
5104.474983626789,1542651.925024087
5101.910292266864,1558161.9432269188
5099.344026894885,1560603.0322763624
5096.776187510854,1560007.0250068137
5094.206774114766,1562679.4164124478
5091.6357867066245,1563158.9691383012
5089.063225286429,1625111.7356690932
5086.489089854181,1581169.2813858483
5083.913380409877,1604267.3868410285
5081.336096953521,1599374.7445342003
5078.7572394851095,1599615.8062149305
5076.176808004645,1602629.4388014947
5073.594802512126,1610730.795940538
5071.011223007552,1620345.0028696232
5068.426069490925,1615994.3015665421
5065.839341962244,1617794.94172378
5063.25104042151,1640336.154550386
5060.66116486872,1643766.6554931162
5058.069715303877,1638094.7032708402
5055.476691726981,1661662.46829023
5052.882094138029,1642152.1105152853
5050.285922537025,1650106.4233962756
5047.688176923966,1654666.5146885354
5045.088857298852,1657688.6688329568
5042.487963661685,1663234.7465909147
5039.8854960124645,1657721.6232343565
5037.28145435119,1659316.7685502106
5034.67583867786,1657444.0551370308
5032.068648992477,1663812.4329403343
5029.45988529504,1666565.0751685342
5026.84954758555,1670858.2546669352
5024.237635864005,1664905.9316893443
5021.624150130406,1664211.445423524
5019.009090384752,1659534.6564573168
5016.392456627045,1665075.7640213778
5013.774248857285,1660386.8316606493
5011.15446707547,1653534.457598332
5008.5331112816,1646051.6625393901
5005.910181475678,1640198.535613954
5003.2856776577,1623883.7988725645
5000.65959982767,1634353.210085448
4998.031947985584,1629346.6239268188
4995.402722131445,1621983.5278405047
4992.771922265252,1616962.7991766112
4990.139548387006,1611519.8976890692
4987.505600496705,1580735.0261748277
4984.870078594349,1588417.9232362495
4982.2329826799405,1590014.3050492457
4979.594312753477,1576939.1185178312
4976.954068814961,1568286.8545298856
4974.31225086439,1601289.1656029497
4971.668858901764,1576910.991580533
4969.023892927085,1583209.2657872585
4966.3773529403525,1559457.004938405
4963.729238941566,1552280.0380213312
4961.0795509307245,1562409.1416156134
4958.4282889078295,1561688.058207972
4955.77545287288,1593894.2965488096
4953.121042825877,1608591.59477222
4950.46505876682,1595483.5169635033
4947.80750069571,1563667.6472040862
4945.148368612545,1568761.0097117468
4942.487662517326,1572190.7080078095
4939.825382410052,1579569.5903787634
4937.161528290726,1574132.447107658
4934.496100159345,1570075.8762046895
4931.82909801591,1596734.264282265
4929.16052186042,1577475.1303293745
4926.4903716928775,1561893.70777502
4923.818647513281,1570825.937548905
4921.1453493216295,1572578.4215126738
4918.470477117924,1554231.159173684
4915.794030902166,1570134.228161047
4913.116010674353,1550379.6594840833
4910.436416434486,1572371.1374226746
4907.755248182564,1542042.2242136928
4905.07250591859,1550089.2057050492
4902.388189642561,1538409.5088320572
4899.702299354478,1556745.5748462274
4897.01483505434,1551400.1068360438
4894.325796742149,1544654.6588152999
4891.635184417904,1522745.5814240107
4888.942998081606,1510255.9118682072
4886.249237733252,1481962.1964296063
4883.5539033728455,1493926.4044657054
4880.856995000384,1464811.3962305996
4878.15851261587,1472392.8055286969
4875.4584562193,1459797.311067315
4872.756825810678,1438390.054240479
4870.05362139,1436701.6681769579
4867.348842957269,1442826.0181235708
4864.642490512485,1419297.308170303
4861.934564055646,1424677.4350517846
4859.225063586752,1429290.7258956172
4856.513989105805,1465875.467245481
4853.801340612805,1424345.2118678037
4851.08711810775,1452346.3926324546
4848.37132159064,1447254.5853237477
4845.6539510614775,1467885.7645665996
4842.935006520261,1468496.2925676848
4840.2144879669895,1493512.0193564023
4837.492395401665,1494585.2725493587
4834.768728824285,1581995.2621621008
4832.043488234853,1529280.38238652
4829.316673633366,1543637.5889963808
4826.588285019825,1574025.2129494501
4823.85832239423,1592016.3436190109
4821.12678575658,1596212.4852026408
4818.393675106878,1618175.5757967886
4815.658990445121,1622711.3112187176
4812.922731771309,1650450.3030881383
4810.184899085445,1657628.522598172
4807.4454923875255,1683562.494468921
4804.704511677553,1681170.1661441862
4801.961956955525,1711965.6377344378
4799.2178282214445,1747538.9040708982
4796.472125475309,1746686.2888374368
4793.72484871712,1757358.7826763194
4790.975997946877,1797856.6555249044
4788.22557316458,1793341.4451864024
4785.47357437023,1847104.6243746374
4782.720001563825,1842179.8789981569
4779.964854745365,1856063.5036088312
4777.208133914853,1844261.9583095016
4774.449839072286,1832803.8752995345
4771.689970217664,1860134.3538318034
4768.9285273509895,1880530.5899892845
4766.16551047226,1869952.364696296
4763.400919581478,1889085.891993258
4760.634754678641,1882794.6403996334
4757.86701576375,1927956.0096819869
4755.097702836804,1891811.5910391498
4752.326815897805,1925185.7708819935
4749.554354946753,1920516.315906755
4746.780319983645,1943008.2229885696
4744.004711008484,1948482.8983080874
4741.227528021269,1940197.8725426404
4738.448771022,1950431.7222634226
4735.668440010678,1962257.1326838853
4732.886534987301,1954047.636921563
4730.1030559518695,1964006.742443195
4727.318002904384,1959361.501180559
4724.531375844846,1970912.91441334
4721.743174773253,1956231.6551781022
4718.953399689605,1981356.7603126767
4716.1620505939045,1966621.5682983515
4713.369127486149,2004774.4472361314
4710.574630366341,1994228.100303211
4707.778559234477,2016984.2451724946
4704.980914090561,1974817.1319272963
4702.181694934589,2016317.8218306734
4699.380901766564,2030568.909186579
4696.578534586485,2060480.9449392357
4693.774593394352,2004694.7101996993
4690.969078190165,2022164.626614673
4688.161988973925,2011285.135349001
4685.353325745629,2008461.930426146
4682.543088505281,2016947.3415233365
4679.731277252878,2042239.2210770326
4676.91789198842,2023830.8437573316
4674.1029327119095,2033902.7052922018
4671.286399423345,2035170.4841546337
4668.468292122726,2058283.3929525337
4665.648610810053,2045507.126047399
4662.827355485325,2055090.1140772204
4660.004526148545,2054447.951927644
4657.180122799709,2062767.6915141915
4654.3541454388205,2052337.4287612587
4651.526594065877,2062846.4451114207
4648.69746868088,2076659.059640427
4645.86676928383,2058645.8420976165
4643.034495874725,2067500.785457753
4640.200648453565,2083993.1862112258
4637.365227020352,2072242.6651705622
4634.528231575085,2067503.3168683748
4631.689662117765,2061032.4509447
4628.84951864839,2074928.7067553771
4626.00780116696,2055609.0626631095
4623.164509673477,2079434.3506905371
4620.31964416794,2082761.0610302398
4617.4732046503495,2132551.525182735
4614.625191120705,2078249.6506656578
4611.775603579005,2105663.8844341612
4608.924442025252,2095634.3255365945
4606.0717064594455,2112479.115830654
4603.217396881584,2082251.7301441662
4600.361513291669,2182895.5643153638
4597.5040556897,2091667.10587482
4594.645024075678,2099518.0405519335
4591.784418449601,2105088.3793836315
